"subId","estimatedValue","debtAmount","independentValuation","province","postalCode","maxBid"
"SUB-JA-2017-80588",340000,251220.97,340000,"madrid","28260",564000
"SUB-JA-2017-80618",47300,5330.54,0,"alicante","03600",15000.01
"SUB-JA-2017-80632",171000,85827.98,0,"malaga","29630",103025.11
"SUB-JA-2017-80656",384000,3000000,0,"lugo","27004",3000
"SUB-JA-2017-80669",136696.62,86138.59,0,"caceres","10400",95687.63
"SUB-JA-2017-80713",212545,118563.13,212545,"gerona","17486",175006.66
"SUB-JA-2017-80731",778331.68,202989.47,0,"badajoz","06100",1101000
"SUB-JA-2017-80754",89616.64,78633.98,0,"madrid","28038",23000
"SUB-JA-2017-80769",350279,130507.46,0,"cordoba","14850",137033
"SUB-JA-2017-80783",521050,141643.64,0,"barcelona","08211",210513.17
"SUB-JA-2017-80826",45000,31990,0,"madrid","28045",38000
"SUB-JA-2017-80831",150346.47,94374.79,0,"badajoz","06500",105173.24
"SUB-JA-2017-80835",429655.18,47138.33,0,"leon","24721",65373.8
"SUB-JA-2017-80845",84861.85,84861.85,0,"madrid","28223",84861.85
"SUB-JA-2017-80907",170940,68994.44,0,"santa_cruz_de_tenerife","38870",80385.61
"SUB-JA-2017-80928",201566.85,102526.94,0,"vizcaya","48006",77098
"SUB-JA-2017-80932",232656.85,81246.47,0,"madrid","28038",97801.01
"SUB-JA-2017-80968",75000,75000,0,"valencia","46380",2
"SUB-JA-2017-81093",120,69470.94,0,"cadiz","11545",75500
"SUB-JA-2017-81104",12000,15258.58,0,"alicante","03501",3600
"SUB-JA-2017-81108",255808,166543.04,0,"toledo","45210",179066
"SUB-JA-2017-81118",3800,12315.59,0,"gerona","17538",3100
"SUB-JA-2017-81126",211300,85890.13,0,"madrid","28053",106000
"SUB-JA-2017-81138",76752.8,55809.9,0,"santa_cruz_de_tenerife","38660",75000
"SUB-JA-2017-81185",4507.68,3898.23,0,"malaga","29630",5000
"SUB-JA-2017-81197",198301.5,82950.14,0,"cadiz","11140",99150.75
"SUB-JA-2017-81244",245266.64,64238.98,0,"alicante","03300",80100
"SUB-JA-2017-81258",168441,34974.22,0,"valencia","46114",25000
"SUB-JA-2017-81288",7916.31,8386.75,0,"almeria","04700",3958.15
"SUB-JA-2017-81300",499970,167830.81,0,"toledo","45230",241429
"SUB-JA-2017-81306",99125,130600,0,"barcelona","08012",70000
"SUB-JA-2017-81336",223192,126648.36,0,"barcelona","08440",111596
"SUB-JA-2017-81339",147050,45948.03,0,"toledo","45450",69209
"SUB-JA-2017-81397",89000,1956.28,0,"madrid","28033",82000
"SUB-JA-2017-81429",225836,139678.97,0,"barcelona","08640",158085.2
"SUB-JA-2017-81441",7000,39037,0,"castellon","12598",2000
"SUB-JA-2017-81454",7000,7000,7000,"castellon","12598",4000
"SUB-JA-2017-81483",257587.2,150508.73,0,"madrid","28913",155000
"SUB-JA-2017-81529",176495,101260.05,0,"las_palmas","35016",105897
"SUB-JA-2017-81587",221300,220174.19,0,"madrid","28053",68000
"SUB-JA-2017-81607",29826.44,17893.67,0,"cuenca","16500",18176.57
"SUB-JA-2017-81615",111000,90687.5,0,"madrid","28039",78400
"SUB-JA-2017-81663",1573209.63,4212387.6,0,"huelva","21007",150000
"SUB-JA-2017-81685",61826,32029.78,0,"sevilla","41350",45277.78
"SUB-JA-2017-81701",8264,8264,0,"zaragoza","50011",600
"SUB-JA-2017-81714",530842,48745222.68,0,"huelva","21440",125067.72
"SUB-JA-2017-81718",24000,48138.63,24000,"guipuzcoa","20492",6000
"SUB-JA-2017-81724",275715,107321.23,0,"madrid","28160",137857.5
"SUB-JA-2017-81768",214800,90856.89,0,"toledo","45542",107400
"SUB-JA-2017-81836",213139.57,116649.05,0,"cadiz","11008",132233
"SUB-JA-2017-81855",241800,186064.18,0,"castellon","12550",103000
"SUB-JA-2017-81878",49729.72,32140.67,0,"valencia","46595",40000
"SUB-JA-2017-81969",479536,124416.33,0,"madrid","28030",287800
"SUB-JA-2017-81973",178500,108287.45,0,"las_palmas","35200",123500
"SUB-JA-2017-81982",220317,127641.76,0,"alicante","03005",119500
"SUB-JA-2017-81999",306962.87,209010.79,0,"madrid","28045",210000.01
"SUB-JA-2017-82007",197400,159542.47,0,"barcelona","08203",138180
"SUB-JA-2017-82039",249482,62629.23,0,"santa_cruz_de_tenerife","38108",82000
"SUB-JA-2017-82051",56959.17,24227.46,0,"guipuzcoa","20850",24000
"SUB-JA-2017-82053",1003200,509383.24,0,"alicante","03300",501600
"SUB-JA-2017-82073",388002.78,160984.67,0,"gerona","17410",200518.78
"SUB-JA-2017-82102",119000,167675.7,0,"alicante","03360",100000
"SUB-JA-2017-82105",48821.34,11912,0,"valencia","46500",15050
"SUB-JA-2017-82110",315800,146361.98,0,"barcelona","08800",179700
"SUB-JA-2017-82119",89600,81838.12,0,"alicante","03300",30300
"SUB-JA-2017-82143",48080.97,31035.98,0,"la_coruna","15863",36762.57
"SUB-JA-2017-82187",234626,80700.18,0,"barcelona","08191",166481
"SUB-JA-2017-82196",632089,403084.14,0,"barcelona","08480",316375.19
"SUB-JA-2017-82204",233010.4,154592.62,0,"barcelona","08800",66700
"SUB-JA-2017-82235",10500,5497.09,0,"madrid","28760",6800
"SUB-JA-2017-82270",244354.6,122864.1,0,"madrid","28017",122000
"SUB-JA-2017-82276",198950,103724.03,0,"toledo","45960",124950.92
"SUB-JA-2017-82282",49939.32,49939.32,85860,"lugo","27003",60105
"SUB-JA-2017-82295",240212.6,141420.55,0,"santa_cruz_de_tenerife","38350",168428.47
"SUB-JA-2017-82297",300000,185923.46,0,"madrid","28047",150030
"SUB-JA-2017-82303",171490,109056.38,0,"santa_cruz_de_tenerife","38670",86000
"SUB-JA-2017-82414",295000,255357.94,0,"madrid","28037",206555.35
"SUB-JA-2017-82424",176000,126243.66,0,"malaga","29620",143138.82
"SUB-JA-2017-82473",981750,693974.84,0,"lerida","25721",591381.36
"SUB-JA-2017-82479",322211.62,161105.81,0,"almeria","04760",225550
"SUB-JA-2017-82488",240548.78,124544.92,0,"la_coruna","15008",186001
"SUB-JA-2017-82493",2201.75,10331.18,0,"santa_cruz_de_tenerife","38370",5000
"SUB-JA-2017-82502",77887.5,40805.63,77887.5,"granada","18690",70000
"SUB-JA-2017-82563",118560,12207.06,0,"badajoz","06240",28101
"SUB-JA-2017-82570",86545.74,40056.57,0,"la_coruna","15595",52000
"SUB-JA-2017-82597",10990,3011.28,10990,"malaga","29700",4650
"SUB-JA-2017-82637",155246,91301.11,0,"madrid","28029",118342
"SUB-JA-2017-82674",396941,157745.07,0,"alicante","03590",137595
"SUB-JA-2017-82683",1615000,462617.55,0,"alicante","03015",710000
"SUB-JA-2017-82728",321567.87,25453.66,0,"valladolid","47012",35000
"SUB-JA-2017-82750",759000,763084.57,0,"barcelona","08230",281500
"SUB-JA-2017-82761",270974.46,48689.13,0,"sevilla","41018",48689.13
"SUB-JA-2017-82773",176000,73049.81,0,"baleares","07610",105601
"SUB-JA-2017-82789",275000,322770.98,0,"valladolid","47004",192501
"SUB-JA-2017-82828",328470.7,197700.52,0,"madrid","28047",175392.68
"SUB-JA-2017-82880",125000,33074.57,125000,"cantabria","39211",37500
"SUB-JA-2017-82943",17769,2240.39,0,"alicante","03502",4251.66
"SUB-JA-2017-82961",58598.68,35409.02,0,"barcelona","08788",42965.97
"SUB-JA-2017-82980",50043.1,24150.47,0,"almeria","04002",25784.76
"SUB-JA-2017-82998",6800,171705.3,0,"castellon","12594",3402
"SUB-JA-2017-83027",4500,10593.96,0,"pontevedra","36630",5600
"SUB-JA-2017-83039",9000,24656.77,0,"santa_cruz_de_tenerife","38190",8145
"SUB-JA-2017-83048",389990.28,215156.66,0,"guadalajara","19141",270665
"SUB-JA-2017-83050",52715.36,90580.57,0,"gerona","17240",65485.04
"SUB-JA-2017-83057",327000,263590.95,0,"madrid","28691",208000
"SUB-JA-2017-83079",254925.75,141520.71,0,"madrid","28047",127462.88
"SUB-JA-2017-83098",267235,47299.42,0,"almeria","04700",58819.68
"SUB-JA-2017-83158",33180,1236.11,0,"lerida","25002",7050
"SUB-JA-2017-83162",844800,439994.78,0,"malaga","29649",423000
"SUB-JA-2017-83168",66056.04,18815.02,0,"castellon","12600",26500
"SUB-JA-2017-83171",15000,15453.88,15000,"barcelona","08004",17000
"SUB-JA-2017-83247",279023,108605.55,0,"alicante","03700",116400
"SUB-JA-2017-83252",4582.03,2173.81,0,"malaga","29630",3500
"SUB-JA-2017-83289",124560,44047.43,0,"toledo","45150",68712
"SUB-JA-2017-83302",236500,239375.88,0,"malaga","29649",113655.25
"SUB-JA-2017-83323",80000,70487.81,0,"malaga","29651",207001
"SUB-JA-2017-83343",17864.37,62625,0,"madrid","28004",28200
"SUB-JA-2017-83396",230100,149860.66,0,"madrid","28806",67699
"SUB-JA-2017-83413",163919.53,110557.45,0,"madrid","28696",81959.77
"SUB-JA-2017-83440",73675.02,21763.19,0,"zaragoza","50300",29092
"SUB-JA-2017-83448",139483.23,120997.86,0,"alicante","03700",100
"SUB-JA-2017-83456",188724.42,102375.82,0,"barcelona","08224",132107.09
"SUB-JA-2017-83504",715622.42,437754.03,0,"huelva","21819",357811.21
"SUB-JA-2017-83516",58887.17,36500,58887.17,"barcelona","08500",43789.77
"SUB-JA-2017-83592",712000,392430.68,0,"barcelona","08339",470991
"SUB-JA-2017-83595",152275.5,114889.84,0,"sevilla","41006",51000
"SUB-JA-2017-83599",231388,181494.83,0,"barcelona","08191",115694
"SUB-JA-2017-83644",135644.68,12198.69,0,"valladolid","47004",18000
"SUB-JA-2017-83665",304522.55,103527.96,0,"las_palmas","35118",153000
"SUB-JA-2017-83673",284743.1,86894.32,0,"santa_cruz_de_tenerife","38670",148000
"SUB-JA-2017-83698",140000,56084.7,0,"sevilla","41013",98000
"SUB-JA-2017-83702",13000,12843.6,0,"madrid","28021",7000.01
"SUB-JA-2017-83767",849377.87,622888.83,849377.87,"malaga","29015",515000
"SUB-JA-2017-83772",280260,155649.88,0,"toledo","45684",195724.1
"SUB-JA-2017-83776",150373.23,34058.63,0,"barcelona","08906",75200
"SUB-JA-2017-83782",323318,243053.83,0,"baleares","07400",226323
"SUB-JA-2017-83796",359840,142039.52,0,"toledo","45224",190650
"SUB-JA-2017-83799",152000,144285.84,0,"baleares","07008",160414.23
"SUB-JA-2017-83807",300000,215872.47,0,"madrid","28004",155000
"SUB-JA-2017-83811",251864.28,159947.29,0,"santa_cruz_de_tenerife","38660",126000
"SUB-JA-2017-83814",10000,566.98,0,"guadalajara","19117",1500
"SUB-JA-2017-83825",291084,140302,0,"madrid","28011",174650.41
"SUB-JA-2017-83890",74643,11326.12,0,"madrid","28043",21326.12
"SUB-JA-2017-83927",54089.86,29371,54089.86,"navarra","31013",43000
"SUB-JA-2017-83935",8400,11902.42,0,"cadiz","11310",11902.42
"SUB-JA-2017-83968",221443,195222.01,0,"santa_cruz_de_tenerife","38670",170237
"SUB-JA-2017-83969",468864,137218.38,0,"valencia","46960",120200
"SUB-JA-2017-83980",846976.31,119098.31,0,"madrid","28816",245906
"SUB-JA-2017-84004",1200043.85,997733.9,0,"sevilla","41930",600200
"SUB-JA-2017-84032",215390,126086.38,0,"valencia","46139",112980
"SUB-JA-2017-84043",97037.66,36056.13,0,"cadiz","11540",45982
"SUB-JA-2017-84071",207228.97,103676.28,0,"madrid","28260",129163
"SUB-JA-2017-84073",196427.01,96151.65,0,"castellon","12600",98300
"SUB-JA-2017-84090",139141.81,73501.44,139141.81,"barcelona","08391",166500
"SUB-JA-2017-84127",39164.21,39164.21,0,"madrid","28009",180005
"SUB-JA-2017-84165",106369,1063.69,0,"alicante","03130",74500
"SUB-JA-2017-84190",181831,138999.72,0,"gerona","17007",166022
"SUB-JA-2017-84206",240000,273448.86,0,"toledo","45230",86100
"SUB-JA-2017-84230",303788,153251.98,0,"cuenca","16730",151895
"SUB-JA-2017-84248",194048,137500,0,"madrid","28043",222000
"SUB-JA-2017-84262",92555.86,63353.93,0,"baleares","07600",245857.15
"SUB-JA-2017-84283",112000,51288.56,112000,"burgos","09001",62000
"SUB-JA-2017-84326",142080,303512.02,0,"madrid","28008",99500
"SUB-JA-2017-84335",98208,303512.02,0,"madrid","28027",49200
"SUB-JA-2017-84337",2400,2400,0,"lugo","27004",75000
"SUB-JA-2017-84342",123404,303512.02,0,"murcia","30380",70000.99
"SUB-JA-2017-84353",372886,244635.35,0,"madrid","28935",261020.2
"SUB-JA-2017-84357",266704.45,93486.85,0,"baleares","07458",133379.89
"SUB-JA-2017-84364",1306800,400664.52,0,"almeria","04610",665000
"SUB-JA-2017-84378",101183.13,108206.27,0,"madrid","28110",105000
"SUB-JA-2017-84399",21836.75,5983.38,0,"malaga","29660",25000
"SUB-JA-2017-84411",2086368,3944203.73,0,"barcelona","08755",860000
"SUB-JA-2017-84415",1188821.38,182912.92,0,"pontevedra","36900",224094
"SUB-JA-2017-84419",9600,242886.3,0,"madrid","28044",10500.15
"SUB-JA-2017-84460",165840,138716.13,0,"santa_cruz_de_tenerife","38670",114500
"SUB-JA-2017-84532",260237.65,120751.53,0,"lerida","25006",90100.6
"SUB-JA-2017-84536",210900,77980.22,0,"madrid","28029",141000
"SUB-JA-2017-84565",173939.4,128985.22,0,"barcelona","08191",121757.58
"SUB-JA-2017-84601",193760,110351.8,0,"toledo","45520",135632
"SUB-JA-2017-84637",30000,12543,30000,"baleares","07008",10000
"SUB-JA-2017-84646",699450,287671.77,0,"madrid","28860",380000
"SUB-JA-2017-84739",326900,108755.6,0,"barcelona","08600",138000
"SUB-JA-2017-84764",8131,5005.13,0,"baleares","07600",5700
"SUB-JA-2017-84771",70071.63,58085.92,0,"madrid","28019",62701.36
"SUB-JA-2017-84800",10016.64,7564,0,"malaga","29793",2000
"SUB-JA-2017-84818",61364.81,24202.79,0,"santa_cruz_de_tenerife","38410",42956
"SUB-JA-2017-84820",301350,143450.16,0,"madrid","28013",270000
"SUB-JA-2017-84833",2379097.1,1699918.3,0,"toledo","45590",621500
"SUB-JA-2017-84847",159500,52857.51,0,"madrid","28026",122333
"SUB-JA-2017-84889",60000,58034.5,0,"madrid","28038",97000
"SUB-JA-2017-84916",600000,516636.58,0,"sevilla","41440",684560.91
"SUB-JA-2017-84918",346000,194252.13,0,"toledo","45000",173001
"SUB-JA-2017-84942",204000,127763.92,0,"madrid","28027",119800
"SUB-JA-2017-84946",102796,26473.41,0,"gerona","17310",40977.85
"SUB-JA-2017-84985",244427,103251.07,244427,"madrid","28850",122237.94
"SUB-JA-2017-84997",216900,193475.07,0,"madrid","28019",138200
"SUB-JA-2017-84998",433820,291200.14,0,"alicante","03730",238300
"SUB-JA-2017-85010",102675,58000.94,0,"alicante","03710",58100
"SUB-JA-2018-100017",244897.89,177452.56,0,"alicante","03130",113006.12
"SUB-JA-2018-100033",312283.37,154307.35,0,"alicante","03184",191893.91
"SUB-JA-2018-100075",186631.13,165087.05,186631.13,"castellon","12570",99000
"SUB-JA-2018-100118",189037.65,129263.27,0,"huelva","21440",132326.36
"SUB-JA-2018-100119",667000,530034.15,667000,"zaragoza","50420",333500
"SUB-JA-2018-100134",250095,107099.89,0,"zaragoza","50650",150057
"SUB-JA-2018-100164",163114.69,112082.33,0,"madrid","28039",140000
"SUB-JA-2018-100195",14000,4648.13,14000,"lugo","27004",6050
"SUB-JA-2018-100200",170518.56,170518.56,170518.56,"lerida","25200",15012
"SUB-JA-2018-100208",192872.56,144956.45,192872.56,"baleares","07015",173200
"SUB-JA-2018-100215",276972.74,154539.14,276972.74,"barcelona","08004",155000
"SUB-JA-2018-100222",302205.6,120327.73,0,"madrid","28850",200000
"SUB-JA-2018-100266",95590,78722.91,0,"madrid","28901",77400
"SUB-JA-2018-100269",241647.7,76267.01,0,"toledo","45200",120823.85
"SUB-JA-2018-100272",235760.6,173755.55,0,"huelva","21003",72976.25
"SUB-JA-2018-100299",197430.26,77120.23,0,"huelva","21410",80910
"SUB-JA-2018-100300",263220,121436.52,0,"huelva","21400",93100
"SUB-JA-2018-100303",335218,248253.04,0,"madrid","28015",200000.01
"SUB-JA-2018-100377",1372715.88,596955.45,0,"madrid","28033",596960
"SUB-JA-2018-100409",176040,108912.22,0,"baleares","07420",76200
"SUB-JA-2018-100429",174155.1,121943.29,0,"asturias","33401",102672
"SUB-JA-2018-100436",162508,78899.41,0,"baleares","07004",97504.81
"SUB-JA-2018-100466",391200,245331.87,0,"baleares","07002",250600.01
"SUB-JA-2018-100472",247363,127321.94,0,"madrid","28943",128667.58
"SUB-JA-2018-100497",36381.96,127652.56,36381.96,"caceres","10613",36382
"SUB-JA-2018-100537",22221.84,11011.72,0,"barcelona","08860",12010
"SUB-JA-2018-100553",346260,40211.41,0,"lugo","27550",45300
"SUB-JA-2018-100559",15000,0.01,0,"la_rioja","26142",7008.03
"SUB-JA-2018-100596",1087974,2124679.83,0,"lerida","25001",100001
"SUB-JA-2018-100605",34860,14964.12,34860,"alicante","03330",15010
"SUB-JA-2018-100609",6001,1947.36,0,"barcelona","08370",2600
"SUB-JA-2018-100626",96233.4,76935.89,0,"santa_cruz_de_tenerife","38687",52200
"SUB-JA-2018-100637",11801.1,123913.03,0,"toledo","45600",4533.05
"SUB-JA-2018-100658",72660,57486.89,0,"albacete","02400",50862
"SUB-JA-2018-100691",930011.07,545165.56,0,"baleares","07460",680000
"SUB-JA-2018-100709",235340,184220.92,235340,"toledo","45221",164738
"SUB-JA-2018-100714",198810,58953.83,0,"madrid","28049",144000
"SUB-JA-2018-100750",158200,149229.36,0,"baleares","07300",110740
"SUB-JA-2018-100762",11183.5,5892.14,11183.5,"vizcaya","48950",7581
"SUB-JA-2018-100775",245500,116036.7,0,"malaga","29649",310000
"SUB-JA-2018-100792",2362.84,745436.36,0,"toledo","45950",1670
"SUB-JA-2018-100835",6345.45,6247.15,0,"baleares","07850",6500
"SUB-JA-2018-100838",47365.28,44745.14,95145,"madrid","28700",9745.14
"SUB-JA-2018-100843",174756.8,81804.04,0,"santa_cruz_de_tenerife","38639",95000
"SUB-JA-2018-100846",43630.01,6409.89,0,"zaragoza","50540",9300
"SUB-JA-2018-100856",198449.1,118812.58,0,"huelva","21400",88200
"SUB-JA-2018-100859",455335.75,171344.19,0,"huelva","21410",132800
"SUB-JA-2018-100860",201462.21,96386.68,0,"valencia","46192",103732.11
"SUB-JA-2018-100892",543587.63,200528.97,543587.63,"madrid","28500",250000
"SUB-JA-2018-100910",4051880.12,2480884.53,0,"sevilla","41702",1125000
"SUB-JA-2018-100925",334000,154071.57,0,"alava","01010",167000
"SUB-JA-2018-100929",165850,90058.72,0,"las_palmas","35110",82925
"SUB-JA-2018-100989",348800,250808.8,0,"madrid","28690",174400
"SUB-JA-2018-101036",310388.03,282203.1,0,"malaga","29630",130060
"SUB-JA-2018-101052",40000,18652.88,0,"valencia","46500",24365
"SUB-JA-2018-101057",30000,30000,0,"sevilla","41807",61550
"SUB-JA-2018-101076",353076.29,107942.24,0,"madrid","28022",124000
"SUB-JA-2018-101108",1722736.27,18000000,0,"lugo","27002",861368.14
"SUB-JA-2018-101111",210594.3,93008.4,0,"sevilla","41110",105297.15
"SUB-JA-2018-101113",244026.66,160704.75,0,"barcelona","08906",122013.33
"SUB-JA-2018-101139",100,18000000,0,"la_coruna","15704",7501
"SUB-JA-2018-101173",532033.6,467131.28,532033.6,"barcelona","08221",150000
"SUB-JA-2018-101211",239088.86,210610.07,0,"madrid","28041",63750
"SUB-JA-2018-101256",19978,72801.81,0,"madrid","28231",10800.1
"SUB-JA-2018-101299",128000,130003.45,128000,"valencia","46819",156160
"SUB-JA-2018-101307",292711.13,104021.45,292711.13,"barcelona","08340",147000
"SUB-JA-2018-101314",260001.65,64479.36,0,"baleares","07005",112000
"SUB-JA-2018-101339",168300,69933.9,0,"madrid","28019",101000
"SUB-JA-2018-101341",304761.2,221602.51,0,"barcelona","08205",152380.6
"SUB-JA-2018-101355",136700,109605.44,0,"sevilla","41006",68351
"SUB-JA-2018-101372",347102,164522.37,347102,"ciudad_real","13700",215000
"SUB-JA-2018-101408",403728.64,162518.51,0,"valladolid","47007",273749.17
"SUB-JA-2018-101411",236966.49,228896.84,0,"madrid","28038",118400
"SUB-JA-2018-101461",16460,21579.35,16460,"valencia","46017",10080
"SUB-JA-2018-101473",226545.93,199624.62,0,"valencia","46160",158582.15
"SUB-JA-2018-101474",98400,80936.73,0,"las_palmas","35018",32364.5
"SUB-JA-2018-101506",2102.13,1255.92,0,"santa_cruz_de_tenerife","38683",1400
"SUB-JA-2018-101523",7849.22,2222.15,0,"sevilla","41000",3262
"SUB-JA-2018-101531",259500,147960.82,0,"valencia","46149",181650
"SUB-JA-2018-101532",14260.5,1001.44,0,"santa_cruz_de_tenerife","38109",3700
"SUB-JA-2018-101542",149727.44,73629,0,"madrid","28018",86200
"SUB-JA-2018-101619",79272,78000,0,"madrid","28937",76101.12
"SUB-JA-2018-101643",3519.24,34620.52,0,"zaragoza","50500",1477.98
"SUB-JA-2018-101649",311847,85600.89,0,"barcelona","08397",87317.16
"SUB-JA-2018-101662",3353.19,1858.93,3353.19,"malaga","29631",1542.38
"SUB-JA-2018-101744",490000,24134.51,0,"alicante","03550",78400
"SUB-JA-2018-101824",203100,205433.22,0,"madrid","28038",48744
"SUB-JA-2018-101868",50987.49,17258.85,50987.49,"alicante","03660",29572.46
"SUB-JA-2018-101875",120000,191058,0,"madrid","28609",204000
"SUB-JA-2018-101893",200700,148092.85,0,"granada","18339",80280
"SUB-JA-2018-101919",167317.29,45351.25,0,"alicante","03130",80312.16
"SUB-JA-2018-101979",325948.6,156350.07,0,"gerona","17412",162974.25
"SUB-JA-2018-102008",195938.53,156725.9,0,"madrid","28991",86212.94
"SUB-JA-2018-102042",83886.82,59500,0,"gerona","17455",161062.08
"SUB-JA-2018-102052",9862,221231.75,0,"alicante","03204",8875.8
"SUB-JA-2018-102069",82000,56263.52,0,"alicante","03201",41000
"SUB-JA-2018-102075",170430,101143.13,0,"alicante","03330",102258
"SUB-JA-2018-102077",148957.25,95023.65,148957.25,"castellon","12190",74300
"SUB-JA-2018-102089",10140.44,6117.38,10140.44,"castellon","12006",4000
"SUB-JA-2018-102096",72194.85,45889.37,0,"sevilla","41840",2887.78
"SUB-JA-2018-102119",8347.3,54581.41,0,"madrid","28224",7512.3
"SUB-JA-2018-102154",11184,4736.39,0,"madrid","28045",8723.52
"SUB-JA-2018-102186",63423.09,25645.49,0,"asturias","33930",39322.26
"SUB-JA-2018-102219",119211,76987.58,0,"sevilla","41807",30994.86
"SUB-JA-2018-102224",134725,85737.55,0,"las_palmas","35110",72751.5
"SUB-JA-2018-102233",158365.2,63561.57,0,"sevilla","41800",19003.8
"SUB-JA-2018-102254",173975.49,40280.05,0,"barcelona","08349",111344
"SUB-JA-2018-102284",82788.8,25889.42,82788.8,"malaga","29210",56667
"SUB-JA-2018-102306",186840,133354.44,0,"castellon","12594",63525.6
"SUB-JA-2018-102343",156691.7,40014.61,0,"alicante","03204",50141.28
"SUB-JA-2018-102369",198102,189749.71,0,"madrid","28978",110937.12
